Country,ISO3,Year,y_true,y_pred,Residual,Cooks_D
Ghana,GHA,2019,66.0,65.67696593915345,0.3230340608465525,5.80176981935067e-05
Tuvalu,TUV,2019,73.7,72.96966940449207,0.7303305955079367,5.766124971189047e-05
Paraguay,PRY,2019,75.1,75.10731190958438,-0.007311909584387877,5.6344953380969e-05
Slovenia,SVN,2021,80.4,81.00903340270823,-0.6090334027082207,5.607583272777839e-05
Switzerland,CHE,2018,82.8,82.74443452380916,0.05556547619083574,5.4982735843120035e-05
Mali,MLI,2020,61.5,61.821282936507984,-0.3212829365079841,5.4615205641240694e-05
Poland,POL,2020,76.4,76.53639664790192,-0.1363966479019183,5.192949914220531e-05
Peru,PER,2020,72.8,73.70750747341731,-0.9075074734173114,5.119671572946311e-05
Panama,PAN,2020,77.3,77.70821601731602,-0.40821601731602186,5.094283553986342e-05
Cameroon,CMR,2021,61.8,62.083568181818165,-0.28356818181816834,5.040246083765549e-05
Mauritania,MRT,2020,68.9,69.9329590296724,-1.0329590296723978,5.02186964394841e-05
Ecuador,ECU,2021,74.0,73.52403901689452,0.4759609831054803,4.973507806430807e-05
United Kingdom,GBR,2019,81.2,80.78909901892766,0.41090098107234496,4.948934419865655e-05
Estonia,EST,2021,77.1,77.41392683150194,-0.313926831501945,4.89609695774269e-05
Nepal,NPL,2020,71.0,71.40420177623625,-0.4042017762362491,4.867184293942015e-05
Kuwait,KWT,2020,78.8,79.29854854404856,-0.4985485440485604,4.7986394454288044e-05
Mauritius,MUS,2021,73.4,73.2494148953987,0.15058510460130492,4.780898993632807e-05
Paraguay,PRY,2020,75.2,75.1209839130117,0.07901608698830387,4.6955607085581845e-05
Marshall Islands,MHL,2020,72.7,72.86655196617383,-0.16655196617382728,4.678746132519669e-05
Japan,JPN,2019,82.8,82.76533333333299,0.03466666666700746,4.6432882311809814e-05
Zambia,ZMB,2021,61.0,62.14612222222216,-1.1461222222221608,4.5482962409647584e-05
Botswana,BWA,2020,65.2,64.09610353535355,1.1038964646464535,4.529803946484126e-05
Bulgaria,BGR,2018,74.9,74.70163894929141,0.19836105070859844,4.498405149932505e-05
Japan,JPN,2020,82.8,82.79466666666623,0.005333333333766177,4.434157285095833e-05
Germany,DEU,2019,81.0,81.28393636363636,-0.2839363636363572,4.32887879272059e-05
Switzerland,CHE,2019,82.8,82.72062499999964,0.07937500000035413,4.2990902725724935e-05
Samoa,WSM,2020,70.2,70.82438055555554,-0.6243805555555326,4.265237549764434e-05
Algeria,DZA,2021,76.0,76.02323048433047,-0.023230484330468926,4.246236483948637e-05
Romania,ROU,2019,75.5,75.34268361722889,0.15731638277111415,4.173381412817863e-05
Guinea,GIN,2021,61.3,61.08235389610391,0.21764610389608663,4.049117884224276e-05
Mali,MLI,2019,61.8,61.90037500000001,-0.10037500000001387,3.979020012546876e-05
Kenya,KEN,2018,66.1,65.26025158730165,0.8397484126983414,3.9071453866519664e-05
Belarus,BLR,2019,74.8,74.43927136842642,0.36072863157357915,3.872965492266246e-05
Cuba,CUB,2020,77.6,77.63579814814831,-0.0357981481483165,3.592630420901155e-05
Libya,LBY,2018,73.5,73.07826271614591,0.4217372838540854,3.457131045494205e-05
Ghana,GHA,2018,65.5,65.27545858174476,0.22454141825524232,3.4310562660430856e-05
Congo,COG,2021,63.2,62.834566666666625,0.36543333333337813,3.41233048221483e-05
Lithuania,LTU,2019,76.2,76.07575567538329,0.12424432461671131,3.329318007211163e-05
Jordan,JOR,2021,75.6,76.80778461538453,-1.20778461538454,3.316306227726873e-05
North Macedonia,MKD,2018,76.5,75.57647896825395,0.9235210317460485,3.261399327457205e-05
Senegal,SEN,2020,68.6,68.40901335403727,0.19098664596272386,3.252600128328e-05
Albania,ALB,2019,77.9,78.64933333333353,-0.7493333333335244,3.221646051482552e-05
Barbados,BRB,2020,76.9,76.01322777777771,0.8867722222222909,3.2102088454194556e-05
Myanmar,MMR,2020,68.9,69.15344695192083,-0.25344695192082156,3.1752669749662804e-05
Iraq,IRQ,2019,72.9,72.3708255629684,0.5291744370315996,3.170308003176139e-05
Uruguay,URY,2019,77.0,77.56213845598835,-0.5621384559883467,3.154126793107448e-05
Mali,MLI,2018,61.3,61.289597222222206,0.010402777777791528,3.1139294419291316e-05
Myanmar,MMR,2018,68.6,68.44163412698411,0.15836587301588168,3.059393201358768e-05
Russian Federation,RUS,2019,73.2,72.68590327568843,0.514096724311571,3.0455919366193068e-05
Argentina,ARG,2019,77.0,77.53727286556027,-0.5372728655602685,3.0305404996155988e-05
Argentina,ARG,2018,76.9,77.21932941317931,-0.31932941317930386,2.9594315465351204e-05
Cameroon,CMR,2018,61.4,61.434032467532504,-0.034032467532504995,2.9566440646518e-05
Austria,AUT,2018,81.4,81.34074203647252,0.05925796352748591,2.909940038837803e-05
Cook Islands,COK,2021,72.2,71.67090277777793,0.5290972222220773,2.6655623115878392e-05
Samoa,WSM,2021,70.3,70.62058333333341,-0.32058333333341693,2.6258157274692244e-05
Guinea,GIN,2020,61.2,61.30676388888887,-0.10676388888886379,2.613157657505315e-05
Uruguay,URY,2020,77.8,77.57750654900646,0.22249345099353945,2.5847026072218164e-05
Congo,COG,2020,63.4,63.38718985366482,0.012810146335176853,2.5374826173791944e-05
Armenia,ARM,2019,75.7,75.33767598605112,0.3623240139488786,2.5116006812576302e-05
Lithuania,LTU,2018,75.8,75.74354222170736,0.056457778292639205,2.491034164309516e-05
Ireland,IRL,2021,81.6,81.74811436988932,-0.1481143698893277,2.3504405076880812e-05
Namibia,NAM,2018,62.8,62.72155555555558,0.07844444444441478,2.32754507286285e-05
Libya,LBY,2019,73.5,72.98898206354467,0.5110179364553318,2.3249698246955403e-05
Switzerland,CHE,2021,82.8,82.72929166666631,0.07070833333368398,2.2506344566926408e-05
Myanmar,MMR,2019,68.8,68.69311890959283,0.10688109040717109,2.235021037560549e-05
Congo,COG,2018,63.1,62.8628999999999,0.23710000000010467,2.1314086049705494e-05
Sweden,SWE,2018,82.2,82.06077136752124,0.13922863247876194,2.05198525734555e-05
Belarus,BLR,2018,74.3,74.23206254439673,0.06793745560327125,2.051339076024798e-05
Algeria,DZA,2019,76.5,76.59208974358981,-0.09208974358980981,1.9749143743000115e-05
Congo,COG,2019,62.8,62.61723682336194,0.18276317663805486,1.96435795922143e-05
Colombia,COL,2020,76.2,76.7564837584884,-0.5564837584883975,1.95476307459131e-05
Yemen,YEM,2018,66.4,66.25905793650792,0.1409420634920906,1.8974443075142373e-05
Kenya,KEN,2019,66.5,65.37561904761907,1.1243809523809318,1.784436312133396e-05
Barbados,BRB,2021,76.8,75.64763333333333,1.1523666666666657,1.783342237943266e-05
Croatia,HRV,2019,78.6,78.8644857163568,-0.26448571635680196,1.7832652910493528e-05
Ireland,IRL,2020,81.7,81.87242230639727,-0.17242230639726586,1.7496597784623722e-05
Slovakia,SVK,2018,77.2,77.05594251718344,0.14405748281656372,1.713686441527955e-05
Lithuania,LTU,2020,74.9,74.87709715370198,0.02290284629802386,1.626099712106213e-05
Guyana,GUY,2018,68.7,67.82557011183276,0.8744298881672421,1.5505455603189576e-05
Japan,JPN,2018,82.8,82.7973333333329,0.0026666666670962513,1.4137649966902359e-05
Botswana,BWA,2021,61.2,61.170999999999985,0.02900000000001768,1.3659726398775353e-05
Austria,AUT,2019,81.6,81.71575397015282,-0.11575397015282363,1.3627754106185728e-05
Barbados,BRB,2018,76.3,76.08320917785896,0.21679082214103573,1.1608874073301464e-05
Mali,MLI,2021,61.7,61.83665555555559,-0.13665555555558484,1.1024684468202762e-05
Belgium,BEL,2021,81.5,81.7464643708631,-0.24646437086309447,1.0308324125280172e-05
"Tanzania, United Republic of",TZA,2018,66.4,65.9621548821549,0.43784511784510016,1.0259620821966268e-05
Belgium,BEL,2018,81.2,81.12945505581183,0.07054494418817114,9.687497955336167e-06
Czechia,CZE,2018,78.9,79.0746101491103,-0.17461014911029338,9.469722831763247e-06
Uruguay,URY,2018,77.0,77.35012743182733,-0.35012743182733175,9.025892385377915e-06
Albania,ALB,2018,77.9,78.40233333333354,-0.5023333333335387,8.976191658081941e-06
Greece,GRC,2021,79.6,79.94583415651627,-0.34583415651627547,8.975977128636736e-06
Sao Tome and Principe,STP,2019,71.7,72.23522719021162,-0.5352271902116144,8.858449879033119e-06
Samoa,WSM,2019,70.0,69.84007153679664,0.1599284632033573,8.493011682769726e-06
Cook Islands,COK,2020,72.7,72.98012716248886,-0.28012716248885283,8.160421893436534e-06
Bahamas,BHS,2018,73.4,73.05572291637544,0.34427708362456144,8.011782203877936e-06
Liberia,LBR,2019,63.4,62.81104166666669,0.5889583333333093,7.690609057400325e-06
Bosnia and Herzegovina,BIH,2019,77.1,77.26803253968266,-0.1680325396826703,7.5318924390027825e-06
"Moldova, Republic of",MDA,2018,72.9,72.98978280701206,-0.08978280701205676,7.171445520829411e-06
"Moldova, Republic of",MDA,2019,73.3,73.2162350588675,0.08376494113250033,7.0524989304312795e-06
Tuvalu,TUV,2018,73.5,72.91291895848916,0.5870810415108423,6.746550085647315e-06
Namibia,NAM,2021,60.4,60.49666666666671,-0.09666666666671375,6.641331417391798e-06
Sao Tome and Principe,STP,2021,71.2,71.28491165641921,-0.08491165641920873,5.829509393469088e-06
Togo,TGO,2019,63.6,63.33855708273216,0.26144291726784274,5.643226159656508e-06
Nepal,NPL,2021,70.0,69.80270136275344,0.19729863724656127,5.323917945665807e-06
Guinea,GIN,2018,60.7,60.53146085858572,0.1685391414142856,5.313128822006714e-06
South Africa,ZAF,2018,65.3,64.21749682539695,1.0825031746030476,4.45915488853754e-06
Mozambique,MOZ,2019,58.5,58.79153968253966,-0.291539682539657,4.278990822688625e-06
Sudan,SDN,2020,68.4,68.80241262626255,-0.4024126262625458,4.25253674164219e-06
Brunei Darussalam,BRN,2021,76.9,73.91266666666662,2.987333333333382,3.9625703896409e-06
Guinea,GIN,2019,61.1,60.71104166666656,0.38895833333344143,3.6024700462148006e-06
"Tanzania, United Republic of",TZA,2019,66.8,66.29766440596443,0.5023355940355714,3.2834320834816676e-06
"Iran, Islamic Republic of",IRN,2020,75.2,76.19954444444444,-0.9995444444444388,3.099290743852938e-06
Sweden,SWE,2020,82.1,82.07235369075359,0.027646309246406986,2.9041729998665474e-06
Vanuatu,VUT,2020,67.1,67.10686666666655,-0.006866666666553556,2.7659060236293434e-06
Romania,ROU,2018,75.1,75.12292988326134,-0.022929883261340933,2.7176722158776565e-06
Czechia,CZE,2019,79.1,79.2196727559478,-0.11967275594780347,2.7061729857239122e-06
Malaysia,MYS,2019,74.7,74.30406204577042,0.39593795422958067,2.508774975158356e-06
Mauritania,MRT,2021,68.9,70.26592558347453,-1.365925583474521,2.2420233855368464e-06
Mozambique,MOZ,2020,58.6,58.934595238095234,-0.3345952380952326,2.1303651137667215e-06
Mozambique,MOZ,2018,57.9,58.65787301587299,-0.7578730158729883,2.0352084662459653e-06
Guatemala,GTM,2020,71.0,70.65733784632404,0.34266215367595976,1.9145047197839115e-06
Switzerland,CHE,2020,82.7,82.70476785714253,-0.004767857142525145,1.8453032557874747e-06
Croatia,HRV,2018,78.3,78.37434759712873,-0.07434759712873529,1.81815971472746e-06
Slovakia,SVK,2019,77.6,77.22612594978354,0.3738740502164575,1.6606884173247053e-06
Uganda,UGA,2019,66.1,65.50840649540524,0.5915935045947549,1.5705700421026606e-06
South Africa,ZAF,2019,65.8,64.65968718487396,1.1403128151260375,1.56831394368405e-06
Algeria,DZA,2018,76.4,76.57442307692317,-0.17442307692316206,1.3808667381822898e-06
Malaysia,MYS,2018,74.5,74.26879483015405,0.23120516984594985,1.3105861205313724e-06
Guyana,GUY,2019,68.7,67.64037799422807,1.0596220057719279,1.213123541741958e-06
Norway,NOR,2018,82.4,82.25886388888854,0.1411361111114644,1.1495517024641811e-06
Russian Federation,RUS,2018,72.7,72.5847828159327,0.11521718406730486,1.1262647135717474e-06
Japan,JPN,2021,82.8,82.7819999999996,0.018000000000398586,1.093219955688731e-06
Trinidad and Tobago,TTO,2021,71.7,71.50014346175699,0.19985653824301153,8.307303638579731e-07
Peru,PER,2021,71.7,72.27998715907414,-0.5799871590741361,7.872437284271755e-07
Togo,TGO,2021,63.9,63.684210125060225,0.21578987493977309,6.949167157788443e-07
Montenegro,MNE,2018,77.2,77.19837534986783,0.0016246501321717233,5.589871315418335e-07
Nigeria,NGA,2021,63.4,63.01466666666662,0.38533333333337794,5.585107750123116e-07
Vanuatu,VUT,2018,67.0,67.07505097402598,-0.07505097402598437,4.5408497057624226e-07
Uganda,UGA,2018,65.7,65.38371800334181,0.3162819966581907,2.1543561931624832e-07
Latvia,LVA,2019,75.7,75.33854834862842,0.3614516513715813,1.8518932951026152e-07
Mongolia,MNG,2021,70.1,70.45066666666668,-0.3506666666666831,3.861366408499085e-08
Latvia,LVA,2018,75.1,74.97692090168599,0.1230790983140082,3.2241875166944776e-08
Vanuatu,VUT,2019,67.1,67.21691587301588,-0.11691587301588413,3.0475500512441606e-08
Tajikistan,TJK,2021,71.8,71.88647541319068,-0.08647541319068353,2.9610192415223806e-08
Armenia,ARM,2018,75.6,75.29048548026066,0.30951451973933786,2.9121120655264137e-08
Uganda,UGA,2021,66.0,65.39379194514073,0.6062080548592661,9.101787668636878e-09
Viet Nam,VNM,2021,73.8,74.187718766157,-0.3877187661570076,2.2498019457581455e-09
