Country,ISO3,Year,proj_le,Scenario
Malta,MLT,2028,81.71170276210148,optimistic
Malta,MLT,2029,81.8039860954349,optimistic
Malta,MLT,2030,81.81231942876825,optimistic
Marshall Islands,MHL,2022,71.76533417508438,optimistic
Marshall Islands,MHL,2023,71.51285872694565,optimistic
Marshall Islands,MHL,2024,71.29448650472321,optimistic
Marshall Islands,MHL,2025,71.20654766899747,optimistic
Marshall Islands,MHL,2026,71.16403206053185,optimistic
Marshall Islands,MHL,2027,71.30544721204704,optimistic
Marshall Islands,MHL,2028,71.39869059829043,optimistic
Marshall Islands,MHL,2029,71.60109159544145,optimistic
Marshall Islands,MHL,2030,71.63731559829051,optimistic
Mauritania,MRT,2022,70.35501357542327,optimistic
Mauritania,MRT,2023,70.32677413797855,optimistic
Mauritania,MRT,2024,70.30820686495603,optimistic
Mauritania,MRT,2025,70.3137362478115,optimistic
Mauritania,MRT,2026,70.23366568504095,optimistic
Mauritania,MRT,2027,70.21239758755469,optimistic
Mauritania,MRT,2028,70.25798192663515,optimistic
Mauritania,MRT,2029,70.28601394004662,optimistic
Mauritania,MRT,2030,70.46800097708363,optimistic
Mauritius,MUS,2022,73.23239260107894,optimistic
Mauritius,MUS,2023,73.21546700584086,optimistic
Mauritius,MUS,2024,73.24639010525607,optimistic
Mauritius,MUS,2025,73.08903647415136,optimistic
Mauritius,MUS,2026,73.02172338958631,optimistic
Mauritius,MUS,2027,72.96998092522007,optimistic
Mauritius,MUS,2028,72.89024179713219,optimistic
Mauritius,MUS,2029,72.8778370586646,optimistic
Mauritius,MUS,2030,72.71291197079226,optimistic
Mexico,MEX,2022,70.92466666666662,optimistic
Mexico,MEX,2023,70.90566666666665,optimistic
Mexico,MEX,2024,70.61600000000001,optimistic
Mexico,MEX,2025,69.87966666666664,optimistic
Mexico,MEX,2026,69.80133333333326,optimistic
Mexico,MEX,2027,68.79633333333332,optimistic
Mexico,MEX,2028,68.89233333333333,optimistic
Mexico,MEX,2029,68.71233333333329,optimistic
Mexico,MEX,2030,68.48399999999992,optimistic
"Micronesia, Federated States of",FSM,2022,66.09026116287093,optimistic
"Micronesia, Federated States of",FSM,2023,66.44795282953758,optimistic
"Micronesia, Federated States of",FSM,2024,66.52743695652171,optimistic
"Micronesia, Federated States of",FSM,2025,66.61474251207729,optimistic
"Micronesia, Federated States of",FSM,2026,66.83135362318842,optimistic
"Micronesia, Federated States of",FSM,2027,67.05626666666667,optimistic
"Micronesia, Federated States of",FSM,2028,67.07560000000001,optimistic
"Micronesia, Federated States of",FSM,2029,67.09782222222223,optimistic
"Micronesia, Federated States of",FSM,2030,67.34059999999997,optimistic
"Moldova, Republic of",MDA,2022,72.1985221611721,optimistic
"Moldova, Republic of",MDA,2023,72.33975946859505,optimistic
"Moldova, Republic of",MDA,2024,72.40802154588975,optimistic
"Moldova, Republic of",MDA,2025,72.43103890700085,optimistic
"Moldova, Republic of",MDA,2026,72.44847640700085,optimistic
"Moldova, Republic of",MDA,2027,72.49265418477863,optimistic
"Moldova, Republic of",MDA,2028,72.49108381440826,optimistic
"Moldova, Republic of",MDA,2029,72.92395272455217,optimistic
"Moldova, Republic of",MDA,2030,72.99222309492255,optimistic
Mongolia,MNG,2022,70.56793333333336,optimistic
Mongolia,MNG,2023,70.91959999999999,optimistic
Mongolia,MNG,2024,71.12926666666667,optimistic
Mongolia,MNG,2025,71.28066666666669,optimistic
Mongolia,MNG,2026,71.37775,optimistic
Mongolia,MNG,2027,71.94668795093789,optimistic
Mongolia,MNG,2028,72.10446825396822,optimistic
Mongolia,MNG,2029,72.30760993012836,optimistic
Mongolia,MNG,2030,72.38113532695377,optimistic
Montenegro,MNE,2022,75.75047448939956,optimistic
Montenegro,MNE,2023,74.96700853775853,optimistic
Montenegro,MNE,2024,74.74049316219839,optimistic
Montenegro,MNE,2025,74.7221796701349,optimistic
Montenegro,MNE,2026,74.65973522569048,optimistic
Montenegro,MNE,2027,74.6791340352143,optimistic
Montenegro,MNE,2028,74.64145400875927,optimistic
Montenegro,MNE,2029,74.63705068985595,optimistic
Montenegro,MNE,2030,74.61921702425253,optimistic
Morocco,MAR,2022,73.25292747846557,optimistic
Morocco,MAR,2023,73.2528306759525,optimistic
Morocco,MAR,2024,73.28614419573763,optimistic
Morocco,MAR,2025,73.29591240295687,optimistic
Morocco,MAR,2026,73.36316079373431,optimistic
Morocco,MAR,2027,73.43889555653487,optimistic
Morocco,MAR,2028,73.80742573805178,optimistic
Morocco,MAR,2029,73.85225612245875,optimistic
Morocco,MAR,2030,73.92188232071584,optimistic
Mozambique,MOZ,2022,58.82366666666665,optimistic
Mozambique,MOZ,2023,59.02522222222223,optimistic
Mozambique,MOZ,2024,59.283888888888896,optimistic
Mozambique,MOZ,2025,59.74790793650797,optimistic
Mozambique,MOZ,2026,60.645582010582004,optimistic
Mozambique,MOZ,2027,61.39775793650805,optimistic
Mozambique,MOZ,2028,61.73922222222227,optimistic
Mozambique,MOZ,2029,61.72266666666669,optimistic
Mozambique,MOZ,2030,61.76733333333338,optimistic
Myanmar,MMR,2022,68.38462539682551,optimistic
Myanmar,MMR,2023,68.46390951963254,optimistic
Myanmar,MMR,2024,68.64917274714574,optimistic
Myanmar,MMR,2025,68.71944244411543,optimistic
Myanmar,MMR,2026,69.02264182187236,optimistic
Myanmar,MMR,2027,69.182682381605,optimistic
Myanmar,MMR,2028,69.41573812234573,optimistic
Myanmar,MMR,2029,69.7384098850859,optimistic
Myanmar,MMR,2030,69.86034843980605,optimistic
Namibia,NAM,2022,60.54100000000001,optimistic
Namibia,NAM,2023,60.56533333333335,optimistic
Namibia,NAM,2024,60.60233333333335,optimistic
Namibia,NAM,2025,60.66633333333334,optimistic
Namibia,NAM,2026,60.858333333333334,optimistic
Namibia,NAM,2027,60.9163333333333,optimistic
Namibia,NAM,2028,60.933333333333294,optimistic
Namibia,NAM,2029,60.927666666666624,optimistic
Namibia,NAM,2030,60.90899999999999,optimistic
Nauru,NRU,2022,71.87175000000015,optimistic
Nauru,NRU,2023,71.88141666666681,optimistic
Nauru,NRU,2024,71.78675000000001,optimistic
Nauru,NRU,2025,71.73616666666663,optimistic
Nauru,NRU,2026,71.72916666666661,optimistic
Nauru,NRU,2027,71.73449999999995,optimistic
Nauru,NRU,2028,71.72849999999995,optimistic
Nauru,NRU,2029,71.7378333333333,optimistic
Nauru,NRU,2030,71.74083333333331,optimistic
Nepal,NPL,2022,69.92290902919036,optimistic
Nepal,NPL,2023,70.09306983583917,optimistic
Nepal,NPL,2024,70.3924424860104,optimistic
Nepal,NPL,2025,70.39874208918498,optimistic
Nepal,NPL,2026,70.87858913646267,optimistic
Nepal,NPL,2027,71.23354948215562,optimistic
Nepal,NPL,2028,71.25352350812965,optimistic
Nepal,NPL,2029,71.30094573035186,optimistic
Nepal,NPL,2030,71.39142174829527,optimistic
Netherlands,NLD,2022,81.41967054061907,optimistic
Netherlands,NLD,2023,81.52847912647769,optimistic
Netherlands,NLD,2024,81.55371650021506,optimistic
Netherlands,NLD,2025,81.75825152907515,optimistic
Netherlands,NLD,2026,81.76180708463072,optimistic
Netherlands,NLD,2027,81.95190282495281,optimistic
Netherlands,NLD,2028,81.9646806027306,optimistic
Netherlands,NLD,2029,81.97859726939728,optimistic
Netherlands,NLD,2030,82.02620004717507,optimistic
New Zealand,NZL,2022,81.33670437710455,optimistic
New Zealand,NZL,2023,81.27626323953837,optimistic
New Zealand,NZL,2024,81.2830965728717,optimistic
New Zealand,NZL,2025,81.30480193792575,optimistic
New Zealand,NZL,2026,81.3028160071898,optimistic
New Zealand,NZL,2027,81.50224361569232,optimistic
New Zealand,NZL,2028,81.51522694902563,optimistic
New Zealand,NZL,2029,81.53245393315255,optimistic
New Zealand,NZL,2030,81.53858171093027,optimistic
Nicaragua,NIC,2022,72.59629762783511,optimistic
Nicaragua,NIC,2023,72.57042860426608,optimistic
Nicaragua,NIC,2024,72.58954130869128,optimistic
Nicaragua,NIC,2025,72.60436080194312,optimistic
Nicaragua,NIC,2026,72.67607328390561,optimistic
Nicaragua,NIC,2027,72.71900661723895,optimistic
Nicaragua,NIC,2028,72.68521601894834,optimistic
Nicaragua,NIC,2029,72.59405768561501,optimistic
Nicaragua,NIC,2030,72.55548905816403,optimistic
Niger,NER,2022,59.74362222222219,optimistic
Niger,NER,2023,59.94106666666659,optimistic
Niger,NER,2024,60.01673333333326,optimistic
Niger,NER,2025,60.282444444444394,optimistic
Niger,NER,2026,60.49111111111106,optimistic
Niger,NER,2027,60.65144444444442,optimistic
Niger,NER,2028,60.92466666666666,optimistic
Niger,NER,2029,61.01516666666669,optimistic
Niger,NER,2030,61.56738888888888,optimistic
Nigeria,NGA,2022,63.14033333333332,optimistic
Nigeria,NGA,2023,63.34466666666663,optimistic
Nigeria,NGA,2024,64.17933333333328,optimistic
Nigeria,NGA,2025,64.42599999999993,optimistic
Nigeria,NGA,2026,64.69799999999988,optimistic
Nigeria,NGA,2027,64.83333333333321,optimistic
Nigeria,NGA,2028,65.22299999999983,optimistic
Nigeria,NGA,2029,65.67499999999988,optimistic
Nigeria,NGA,2030,66.17166666666658,optimistic
Niue,NIU,2022,71.42667592592615,optimistic
Niue,NIU,2023,71.28260120435132,optimistic
Niue,NIU,2024,71.31852342657339,optimistic
Niue,NIU,2025,71.19004606719518,optimistic
Niue,NIU,2026,71.23571273386183,optimistic
Niue,NIU,2027,71.38262717236455,optimistic
Niue,NIU,2028,71.44620694444434,optimistic
Niue,NIU,2029,71.53359999999996,optimistic
Niue,NIU,2030,71.6977111111111,optimistic
North Macedonia,MKD,2022,74.83012705447085,optimistic
North Macedonia,MKD,2023,74.07535667364112,optimistic
North Macedonia,MKD,2024,73.9626424295006,optimistic
North Macedonia,MKD,2025,73.07551160318289,optimistic
North Macedonia,MKD,2026,73.16767919380612,optimistic
North Macedonia,MKD,2027,73.1615332717618,optimistic
North Macedonia,MKD,2028,72.94379892832748,optimistic
North Macedonia,MKD,2029,72.51861190476201,optimistic
North Macedonia,MKD,2030,72.22419444444456,optimistic
Norway,NOR,2022,82.2694194444442,optimistic
Norway,NOR,2023,82.27008611111087,optimistic
Norway,NOR,2024,82.27108611111085,optimistic
Norway,NOR,2025,82.27208611111085,optimistic
Norway,NOR,2026,82.2704194444442,optimistic
Norway,NOR,2027,82.2704194444442,optimistic
Norway,NOR,2028,82.2704194444442,optimistic
Norway,NOR,2029,82.26753055555531,optimistic
Norway,NOR,2030,82.26558611111088,optimistic
Oman,OMN,2022,73.4772385763637,optimistic
Oman,OMN,2023,73.47066700773622,optimistic
Oman,OMN,2024,73.46289195327,optimistic
Oman,OMN,2025,73.47589439527246,optimistic
Oman,OMN,2026,73.45622511951898,optimistic
Oman,OMN,2027,73.42028671589465,optimistic
Oman,OMN,2028,73.4094494827811,optimistic
Oman,OMN,2029,73.34725010495305,optimistic
Oman,OMN,2030,73.31626004112069,optimistic
Pakistan,PAK,2022,65.47148717948718,optimistic
Pakistan,PAK,2023,65.74682051282049,optimistic
Pakistan,PAK,2024,66.1607222222222,optimistic
Pakistan,PAK,2025,66.37084444444449,optimistic
Pakistan,PAK,2026,66.44667797619049,optimistic
Pakistan,PAK,2027,66.46075138888887,optimistic
Pakistan,PAK,2028,66.55496249999997,optimistic
Pakistan,PAK,2029,66.31062916666664,optimistic
Pakistan,PAK,2030,66.29729583333331,optimistic
Palau,PLW,2022,71.33687037037065,optimistic
Palau,PLW,2023,71.19546837606853,optimistic
Palau,PLW,2024,70.97565514855502,optimistic
Palau,PLW,2025,70.87427943059096,optimistic
Palau,PLW,2026,70.86966471197621,optimistic
Palau,PLW,2027,70.88149804530954,optimistic
Palau,PLW,2028,70.88049804530954,optimistic
Palau,PLW,2029,70.86049804530953,optimistic
Palau,PLW,2030,70.85769248975399,optimistic
"Palestine, State of",PSE,2022,74.05890406260406,optimistic
"Palestine, State of",PSE,2023,74.2194821049321,optimistic
"Palestine, State of",PSE,2024,74.33232703777706,optimistic
"Palestine, State of",PSE,2025,74.52747781144788,optimistic
"Palestine, State of",PSE,2026,73.92243271213836,optimistic
"Palestine, State of",PSE,2027,73.89935678621241,optimistic
"Palestine, State of",PSE,2028,73.87228271213831,optimistic
"Palestine, State of",PSE,2029,73.69171287086847,optimistic
"Palestine, State of",PSE,2030,73.59852266107823,optimistic
Panama,PAN,2022,77.40574203944206,optimistic
Panama,PAN,2023,77.46649733044735,optimistic
Panama,PAN,2024,77.46882805383025,optimistic
Panama,PAN,2025,77.43490741890959,optimistic
Panama,PAN,2026,77.31161804902025,optimistic
Panama,PAN,2027,77.23849872534875,optimistic
Panama,PAN,2028,77.1280571655197,optimistic
Panama,PAN,2029,77.08731113377365,optimistic
Panama,PAN,2030,76.95731996880323,optimistic
Papua New Guinea,PNG,2022,65.79356685305436,optimistic
Papua New Guinea,PNG,2023,65.89569185305437,optimistic
Papua New Guinea,PNG,2024,66.02108885882639,optimistic
Papua New Guinea,PNG,2025,66.09373135521888,optimistic
Papua New Guinea,PNG,2026,66.22265913299667,optimistic
Papua New Guinea,PNG,2027,66.19929405363159,optimistic
Papua New Guinea,PNG,2028,66.2422940536316,optimistic
Papua New Guinea,PNG,2029,66.1547440536316,optimistic
Papua New Guinea,PNG,2030,66.24093492063491,optimistic
Paraguay,PRY,2022,72.11578300773296,optimistic
Paraguay,PRY,2023,72.00112037037029,optimistic
Paraguay,PRY,2024,71.21699999999994,optimistic
Paraguay,PRY,2025,71.04033333333328,optimistic
Paraguay,PRY,2026,70.91566666666664,optimistic
Paraguay,PRY,2027,70.71166666666664,optimistic
Paraguay,PRY,2028,70.77533333333336,optimistic
Paraguay,PRY,2029,70.78900000000004,optimistic
Paraguay,PRY,2030,70.8066666666667,optimistic
Peru,PER,2022,71.94662499999993,optimistic
Peru,PER,2023,71.27566666666665,optimistic
Peru,PER,2024,70.65500000000003,optimistic
Peru,PER,2025,70.55200000000005,optimistic
Peru,PER,2026,69.272,optimistic
Peru,PER,2027,67.89916666666659,optimistic
Peru,PER,2028,67.6714999999999,optimistic
Peru,PER,2029,67.62249999999993,optimistic
Peru,PER,2030,67.4791666666666,optimistic
Philippines,PHL,2022,66.76342222222226,optimistic
Philippines,PHL,2023,66.60561111111113,optimistic
Philippines,PHL,2024,66.56861111111112,optimistic
Philippines,PHL,2025,66.5232777777778,optimistic
Philippines,PHL,2026,66.46256349206352,optimistic
Philippines,PHL,2027,66.43354246031748,optimistic
Philippines,PHL,2028,66.40711388888892,optimistic
Philippines,PHL,2029,65.97881388888895,optimistic
Philippines,PHL,2030,65.90614722222229,optimistic
Poland,POL,2022,76.29552625902174,optimistic
Poland,POL,2023,76.17423452298,optimistic
Poland,POL,2024,76.16551876188925,optimistic
Poland,POL,2025,76.16564582538132,optimistic
Poland,POL,2026,76.09127515632514,optimistic
Poland,POL,2027,76.10016322822054,optimistic
Poland,POL,2028,76.01066322822054,optimistic
Poland,POL,2029,75.92659378377608,optimistic
Poland,POL,2030,75.92192711710942,optimistic
Portugal,PRT,2022,81.02981110703023,optimistic
Portugal,PRT,2023,81.02580024844438,optimistic
Portugal,PRT,2024,81.0251335817777,optimistic
Portugal,PRT,2025,80.94890950770358,optimistic
Portugal,PRT,2026,80.96852802622207,optimistic
Portugal,PRT,2027,80.94412506159415,optimistic
Portugal,PRT,2028,80.98942440799937,optimistic
Portugal,PRT,2029,81.05026256589412,optimistic
Portugal,PRT,2030,81.06250701033858,optimistic
Qatar,QAT,2022,79.36470000000004,optimistic
Qatar,QAT,2023,79.86526111111114,optimistic
Qatar,QAT,2024,80.51413611111114,optimistic
Qatar,QAT,2025,80.56870057997561,optimistic
Qatar,QAT,2026,80.62520483415415,optimistic
Qatar,QAT,2027,80.67782806647737,optimistic
Qatar,QAT,2028,80.82466760896105,optimistic
Qatar,QAT,2029,81.11368168498174,optimistic
Qatar,QAT,2030,81.21287612942612,optimistic
Romania,ROU,2022,73.64572387215816,optimistic
Romania,ROU,2023,73.67016276104708,optimistic
Romania,ROU,2024,73.52933731610003,optimistic
Romania,ROU,2025,73.59999348218831,optimistic
Romania,ROU,2026,73.55628951266853,optimistic
Romania,ROU,2027,73.43898247096296,optimistic
Romania,ROU,2028,73.26527493128042,optimistic
Romania,ROU,2029,73.23818518769066,optimistic
Romania,ROU,2030,73.23734074324621,optimistic
Russian Federation,RUS,2022,71.11655555555548,optimistic
Russian Federation,RUS,2023,71.11955555555548,optimistic
Russian Federation,RUS,2024,71.12555555555548,optimistic
Russian Federation,RUS,2025,71.12255555555548,optimistic
Russian Federation,RUS,2026,71.12288888888881,optimistic
Russian Federation,RUS,2027,71.10255555555548,optimistic
Russian Federation,RUS,2028,71.10888888888881,optimistic
Russian Federation,RUS,2029,71.1105555555555,optimistic
Russian Federation,RUS,2030,71.11088888888882,optimistic
Rwanda,RWA,2022,67.8273003246754,optimistic
Rwanda,RWA,2023,68.58506143578647,optimistic
Rwanda,RWA,2024,68.92614582314374,optimistic
Rwanda,RWA,2025,69.28205425294257,optimistic
Rwanda,RWA,2026,69.41728578687798,optimistic
Rwanda,RWA,2027,69.49672074358793,optimistic
Rwanda,RWA,2028,69.53158073775037,optimistic
Rwanda,RWA,2029,69.57739845412985,optimistic
Rwanda,RWA,2030,69.69753176221062,optimistic
Saint Kitts and Nevis,KNA,2022,71.65494929972006,optimistic
Saint Kitts and Nevis,KNA,2023,71.67133382352958,optimistic
Saint Kitts and Nevis,KNA,2024,71.52686715686275,optimistic
Saint Kitts and Nevis,KNA,2025,71.52128937908493,optimistic
Saint Kitts and Nevis,KNA,2026,71.51959493464051,optimistic
Saint Kitts and Nevis,KNA,2027,71.53728937908492,optimistic
Saint Kitts and Nevis,KNA,2028,71.60978937908494,optimistic
Saint Kitts and Nevis,KNA,2029,71.61878937908494,optimistic
Saint Kitts and Nevis,KNA,2030,71.61778937908494,optimistic
Saint Lucia,LCA,2022,72.74501591559289,optimistic
Saint Lucia,LCA,2023,72.71638277845287,optimistic
Saint Lucia,LCA,2024,72.73946174670685,optimistic
Saint Lucia,LCA,2025,72.60601331657654,optimistic
Saint Lucia,LCA,2026,72.5323738221037,optimistic
Saint Lucia,LCA,2027,72.50778368010951,optimistic
Saint Lucia,LCA,2028,72.45188456205045,optimistic
Saint Lucia,LCA,2029,72.41160996609086,optimistic
Saint Lucia,LCA,2030,72.23849497320992,optimistic
Saint Vincent and the Grenadines,VCT,2022,71.94994753674696,optimistic
Saint Vincent and the Grenadines,VCT,2023,71.91610624879364,optimistic
Saint Vincent and the Grenadines,VCT,2024,71.46257887205388,optimistic
Saint Vincent and the Grenadines,VCT,2025,71.5077538720539,optimistic
Saint Vincent and the Grenadines,VCT,2026,71.51542053872059,optimistic
Saint Vincent and the Grenadines,VCT,2027,71.5224705387206,optimistic
Saint Vincent and the Grenadines,VCT,2028,71.53080387205392,optimistic
Saint Vincent and the Grenadines,VCT,2029,71.53105387205393,optimistic
Saint Vincent and the Grenadines,VCT,2030,71.51899831649837,optimistic
Samoa,WSM,2022,70.71485000000006,optimistic
Samoa,WSM,2023,70.79451666666672,optimistic
Samoa,WSM,2024,70.81201666666671,optimistic
Samoa,WSM,2025,70.8590166666667,optimistic
Samoa,WSM,2026,70.92012777777781,optimistic
Samoa,WSM,2027,70.88486111111115,optimistic
Samoa,WSM,2028,70.91286111111117,optimistic
Samoa,WSM,2029,70.92752777777783,optimistic
Samoa,WSM,2030,70.78552777777783,optimistic
Sao Tome and Principe,STP,2022,71.41926847460105,optimistic
Sao Tome and Principe,STP,2023,71.45236948470206,optimistic
Sao Tome and Principe,STP,2024,71.47255996089253,optimistic
Sao Tome and Principe,STP,2025,71.49722380952375,optimistic
Sao Tome and Principe,STP,2026,71.54505714285708,optimistic
Sao Tome and Principe,STP,2027,71.56105714285708,optimistic
Sao Tome and Principe,STP,2028,71.55222380952374,optimistic
Sao Tome and Principe,STP,2029,71.59499523809517,optimistic
Sao Tome and Principe,STP,2030,71.61499523809518,optimistic
Saudi Arabia,SAU,2022,77.56469312169313,optimistic
Saudi Arabia,SAU,2023,77.59165447435014,optimistic
Saudi Arabia,SAU,2024,77.61961743731308,optimistic
Saudi Arabia,SAU,2025,77.63128410397972,optimistic
Saudi Arabia,SAU,2026,77.63195077064641,optimistic
Saudi Arabia,SAU,2027,77.65354497354495,optimistic
Saudi Arabia,SAU,2028,77.63621164021164,optimistic
Saudi Arabia,SAU,2029,77.64354497354496,optimistic
Saudi Arabia,SAU,2030,77.70454497354496,optimistic
Senegal,SEN,2022,67.28904325396832,optimistic
Senegal,SEN,2023,67.30737658730166,optimistic
Senegal,SEN,2024,67.30145396825404,optimistic
Senegal,SEN,2025,67.35434285714292,optimistic
Senegal,SEN,2026,67.41026349206355,optimistic
Senegal,SEN,2027,67.53226515873025,optimistic
Senegal,SEN,2028,67.61997182539692,optimistic
Senegal,SEN,2029,68.93514219576724,optimistic
Senegal,SEN,2030,69.25270833333339,optimistic
Serbia,SRB,2022,74.4309038398482,optimistic
Serbia,SRB,2023,74.30984619367891,optimistic
Serbia,SRB,2024,74.35405630671403,optimistic
Serbia,SRB,2025,74.4519146567272,optimistic
Serbia,SRB,2026,74.50677410702635,optimistic
Serbia,SRB,2027,74.29600908501128,optimistic
Serbia,SRB,2028,74.26782518786273,optimistic
Serbia,SRB,2029,74.20925559375596,optimistic
Serbia,SRB,2030,73.88769788756245,optimistic
Seychelles,SYC,2022,75.39356770213068,optimistic
Seychelles,SYC,2023,75.65860091706385,optimistic
Seychelles,SYC,2024,75.68444444444445,optimistic
Seychelles,SYC,2025,76.0346333333334,optimistic
Seychelles,SYC,2026,76.58402407407418,optimistic
Seychelles,SYC,2027,76.79364828042331,optimistic
Seychelles,SYC,2028,78.38292576628358,optimistic
Seychelles,SYC,2029,78.79380984848488,optimistic
Seychelles,SYC,2030,78.86781818181811,optimistic
Sierra Leone,SLE,2022,62.21570000000002,optimistic
Sierra Leone,SLE,2023,63.26293333333335,optimistic
Sierra Leone,SLE,2024,64.27466666666676,optimistic
Sierra Leone,SLE,2025,66.27708333333324,optimistic
Sierra Leone,SLE,2026,66.99711111111111,optimistic
Sierra Leone,SLE,2027,67.95844444444438,optimistic
Sierra Leone,SLE,2028,69.50576666666659,optimistic
Sierra Leone,SLE,2029,71.46821503575798,optimistic
Sierra Leone,SLE,2030,72.18866360478151,optimistic
Singapore,SGP,2022,82.63211999999976,optimistic
Singapore,SGP,2023,82.62083428571405,optimistic
Singapore,SGP,2024,82.41730650793656,optimistic
Singapore,SGP,2025,82.42769539682547,optimistic
Singapore,SGP,2026,82.4180590331891,optimistic
Singapore,SGP,2027,82.41205903318908,optimistic
Singapore,SGP,2028,82.41411458874464,optimistic
Singapore,SGP,2029,82.41411458874464,optimistic
Singapore,SGP,2030,82.40811458874465,optimistic
Slovakia,SVK,2022,75.88517951425125,optimistic
Slovakia,SVK,2023,75.80399018580195,optimistic
Slovakia,SVK,2024,75.80263954688809,optimistic
Slovakia,SVK,2025,75.80645065799918,optimistic
Slovakia,SVK,2026,75.69791101153449,optimistic
Slovakia,SVK,2027,75.69379156709002,optimistic
Slovakia,SVK,2028,75.6651778424783,optimistic
Slovakia,SVK,2029,75.52972876840424,optimistic
Slovakia,SVK,2030,75.44055510265774,optimistic
Slovenia,SVN,2022,81.09209542606524,optimistic
Slovenia,SVN,2023,81.1879009816208,optimistic
Slovenia,SVN,2024,81.30042875939861,optimistic
Slovenia,SVN,2025,81.42834372484255,optimistic
Slovenia,SVN,2026,81.81698405673286,optimistic
Slovenia,SVN,2027,81.97701984316858,optimistic
Slovenia,SVN,2028,82.16698075998094,optimistic
Slovenia,SVN,2029,82.22226892736909,optimistic
Slovenia,SVN,2030,82.26874620009633,optimistic
Solomon Islands,SLB,2022,65.79350476190486,optimistic
Solomon Islands,SLB,2023,65.75293333333342,optimistic
Solomon Islands,SLB,2024,65.76766666666676,optimistic
Solomon Islands,SLB,2025,65.67200000000008,optimistic
Solomon Islands,SLB,2026,65.78400000000006,optimistic
Solomon Islands,SLB,2027,65.78733333333338,optimistic
Solomon Islands,SLB,2028,65.7878333333334,optimistic
Solomon Islands,SLB,2029,65.79950000000008,optimistic
Solomon Islands,SLB,2030,65.77183333333342,optimistic
Somalia,SOM,2022,55.090333333333305,optimistic
Somalia,SOM,2023,55.26566666666663,optimistic
Somalia,SOM,2024,55.450666666666635,optimistic
Somalia,SOM,2025,55.46199999999996,optimistic
Somalia,SOM,2026,56.005333333333304,optimistic
Somalia,SOM,2027,57.63100000000004,optimistic
Somalia,SOM,2028,57.88266666666669,optimistic
Somalia,SOM,2029,58.3940000000001,optimistic
Somalia,SOM,2030,58.47733333333345,optimistic
South Africa,ZAF,2022,61.483999999999895,optimistic
South Africa,ZAF,2023,61.52166666666657,optimistic
South Africa,ZAF,2024,61.56299999999991,optimistic
South Africa,ZAF,2025,61.433666666666575,optimistic
South Africa,ZAF,2026,61.3276666666666,optimistic
South Africa,ZAF,2027,61.35433333333327,optimistic
South Africa,ZAF,2028,61.360333333333266,optimistic
South Africa,ZAF,2029,61.34466666666658,optimistic
South Africa,ZAF,2030,61.32933333333326,optimistic
South Sudan,SSD,2022,60.71124491249489,optimistic
South Sudan,SSD,2023,62.22258333333343,optimistic
South Sudan,SSD,2024,63.35083333333337,optimistic
South Sudan,SSD,2025,67.04066666666665,optimistic
South Sudan,SSD,2026,67.066,optimistic
South Sudan,SSD,2027,67.00900000000003,optimistic
South Sudan,SSD,2028,67.01000000000002,optimistic
South Sudan,SSD,2029,67.0076666666667,optimistic
South Sudan,SSD,2030,66.99233333333335,optimistic
Spain,ESP,2022,82.52850992063499,optimistic
Spain,ESP,2023,82.26891756761762,optimistic
Spain,ESP,2024,82.25047817367823,optimistic
Spain,ESP,2025,82.2884781736782,optimistic
Spain,ESP,2026,82.33740125060122,optimistic
Spain,ESP,2027,82.3355262506012,optimistic
Spain,ESP,2028,82.33319291726788,optimistic
Spain,ESP,2029,82.33431412938911,optimistic
Spain,ESP,2030,82.33918912938911,optimistic
Sri Lanka,LKA,2022,76.78995634920645,optimistic
Sri Lanka,LKA,2023,77.26196428571434,optimistic
Sri Lanka,LKA,2024,77.31429761904772,optimistic
Sri Lanka,LKA,2025,77.3403134920636,optimistic
Sri Lanka,LKA,2026,77.39016955266959,optimistic
Sri Lanka,LKA,2027,77.43490288600294,optimistic
Sri Lanka,LKA,2028,77.47821717171723,optimistic
Sri Lanka,LKA,2029,77.49810606060612,optimistic
Sri Lanka,LKA,2030,77.53843939393943,optimistic
Sudan,SDN,2022,67.50724999999996,optimistic
Sudan,SDN,2023,67.83593888888899,optimistic
Sudan,SDN,2024,68.26548968253968,optimistic
Sudan,SDN,2025,68.51885218253979,optimistic
Sudan,SDN,2026,68.87070698900773,optimistic
Sudan,SDN,2027,68.90768881256173,optimistic
Sudan,SDN,2028,68.87733337371955,optimistic
Sudan,SDN,2029,68.68431381256177,optimistic
Sudan,SDN,2030,68.5195736610466,optimistic
Suriname,SUR,2022,70.57833333333329,optimistic
Suriname,SUR,2023,70.54833333333328,optimistic
Suriname,SUR,2024,70.57999999999997,optimistic
Suriname,SUR,2025,70.50699999999998,optimistic
Suriname,SUR,2026,70.51166666666666,optimistic
Suriname,SUR,2027,70.28683333333328,optimistic
Suriname,SUR,2028,70.08416666666659,optimistic
Suriname,SUR,2029,69.94199999999988,optimistic
Suriname,SUR,2030,69.74666666666653,optimistic
Sweden,SWE,2022,82.1151324786324,optimistic
Sweden,SWE,2023,82.11607692307685,optimistic
Sweden,SWE,2024,82.13107692307688,optimistic
Sweden,SWE,2025,82.13896581196576,optimistic
Sweden,SWE,2026,82.14241025641022,optimistic
Sweden,SWE,2027,82.14241025641022,optimistic
Sweden,SWE,2028,82.14241025641022,optimistic
