Country,Year,alcohol_per_capita_15plus,che_pct_gdp,dtp3_coverage_pct,gdp_per_capita_2015usd,hepb3_coverage_pct,log_gdp_per_capita_2015usd,overweight_adults_pct,pol3_coverage_pct,thinness_children_adolescents_pct,underweight_adults_pct,pred_life_expectancy
Argentina,2025,8.960000000000235,11.646000000000242,66.79999999999745,10481.26927410299,68.79999999999836,9.272252042686851,70.68000000000052,67.79999999999836,2.32000000000005,1.5599999999999596,74.65799999999996
Armenia,2022,4.269999999999925,13.107000000000198,91.5,4367.643298429844,92.00000000000011,8.384237606550514,55.430000000000064,88.59999999999945,3.730000000000018,3.230000000000004,71.53069
Armenia,2023,4.07999999999987,13.722000000000207,91.20000000000005,4457.953923363471,91.80000000000018,8.40660894073278,55.88000000000011,87.39999999999964,3.8800000000000523,3.2800000000000153,71.52846000000001
Armenia,2024,3.889999999999816,14.337000000000444,90.90000000000009,4548.264548297069,91.6000000000002,8.428980274915055,56.33000000000027,86.19999999999936,4.030000000000086,3.3300000000000267,72.43622999999998
Armenia,2025,3.6999999999997613,14.952000000000453,90.60000000000014,4638.575173230696,91.4000000000002,8.451351609097323,56.780000000000314,84.99999999999909,4.1800000000001205,3.380000000000038,72.78222999999998
Australia,2022,11.290000000000049,10.76300000000009,95.0,59523.59285060875,95.0,10.994190079573709,63.89999999999998,95.0,1.539999999999992,1.8500000000000156,80.91400000000003
Australia,2023,11.420000000000101,10.90600000000012,95.0,59778.851789070875,95.0,10.998534917380237,64.20000000000005,95.0,1.5599999999999952,1.8800000000000168,80.90400000000004
Australia,2024,11.550000000000097,11.049000000000149,95.0,60034.110727533,95.0,11.002879755186765,64.50000000000011,95.0,1.5799999999999983,1.910000000000018,80.49200000000005
Australia,2025,11.680000000000149,11.192000000000121,95.0,60289.369665995066,95.0,11.007224592993293,64.80000000000018,95.0,1.6000000000000014,1.9400000000000261,80.38400000000003
Austria,2022,11.849999999999996,12.303000000000225,84.40000000000009,44701.5627249041,84.40000000000009,10.707375714609771,44.97,84.40000000000009,1.9000000000000001,2.5000000000000004,80.43599999999994
Austria,2023,11.859999999999998,12.71600000000035,83.59999999999991,44511.67533313512,83.59999999999991,10.703109202283729,45.02000000000001,83.59999999999991,1.9,2.5000000000000004,80.40899999999993
Austria,2024,11.87,13.129000000000474,82.79999999999995,44321.7879413662,82.79999999999995,10.698842689957688,45.07000000000001,82.79999999999995,1.9,2.5,80.16799999999994
Austria,2025,11.88,13.542000000000485,81.99999999999977,44131.90054959722,81.99999999999977,10.694576177631648,45.12000000000002,81.99999999999977,1.8999999999999997,2.5,79.80299999999997
Azerbaijan,2022,2.6200000000000045,5.500999999999976,44.19999999999709,5274.912581489679,44.69999999999527,8.570501330413874,61.67000000000007,62.0,5.020000000000039,2.5800000000000125,71.33323000000001
Azerbaijan,2023,2.7799999999999727,5.8260000000001355,36.99999999999454,5281.535598194897,37.99999999999454,8.57168002792133,62.1400000000001,57.600000000000364,5.160000000000082,2.6000000000000227,71.35823
Azerbaijan,2024,2.9399999999999977,6.151000000000181,29.799999999993815,5288.158614900117,31.299999999991996,8.572858725428787,62.61000000000024,53.19999999999891,5.300000000000125,2.620000000000026,71.31723000000001
Azerbaijan,2025,3.1000000000000227,6.4760000000002265,22.59999999999127,5294.781631605337,24.59999999999127,8.574037422936243,63.08000000000027,48.79999999999745,5.440000000000111,2.640000000000029,71.10823
Bahamas,2022,6.610000000000014,7.048000000000172,81.49999999999909,26366.98571914155,81.49999999999909,10.179193180441445,75.86999999999989,81.49999999999909,3.769999999999996,3.480000000000011,74.29399999999998
Bahamas,2023,6.399999999999977,7.242000000000246,79.199999999998,25320.29093947448,79.199999999998,10.142738099867259,76.42000000000007,79.199999999998,3.8200000000000074,3.500000000000014,74.41299999999997
Bahamas,2024,6.189999999999941,7.43600000000032,76.89999999999782,24273.59615980694,76.89999999999782,10.106283019293087,76.97000000000025,76.89999999999782,3.8700000000000188,3.5200000000000173,74.61699999999999
Bahamas,2025,5.9799999999999045,7.630000000000393,74.59999999999764,23226.90138013987,74.59999999999764,10.069827938718916,77.52000000000021,74.59999999999764,3.92000000000003,3.5400000000000276,74.71099999999998
Bahrain,2022,1.7300000000000324,4.3860000000000525,98.49999999999986,24188.89301808449,98.09999999999988,10.09356604464686,68.7700000000001,98.89999999999995,5.139999999999958,3.3000000000000003,75.49599999999998
Bahrain,2023,1.7600000000000406,4.454000000000093,98.59999999999982,24237.587333526302,97.99999999999983,10.095606036980364,69.14000000000021,98.99999999999994,5.059999999999945,3.3000000000000003,75.54699999999997
Bahrain,2024,1.7900000000000489,4.522000000000105,98.69999999999976,24286.281648968128,97.89999999999978,10.09764602931387,69.51000000000022,99.09999999999997,4.9799999999999045,3.3000000000000003,75.51399999999997
Bahrain,2025,1.8200000000000571,4.5900000000001455,98.79999999999973,24334.97596440994,97.79999999999973,10.099686021647376,69.88000000000034,99.19999999999996,4.899999999999892,3.3000000000000003,75.59099999999998
Bangladesh,2022,0.0,2.151999999999987,96.69999999999982,1781.112288725446,97.19999999999987,7.494703299173722,26.950000000000728,96.69999999999982,16.12999999999988,12.979999999999563,69.76500000000003
Bangladesh,2023,0.0,2.117999999999981,96.39999999999975,1861.0191601651895,96.99999999999983,7.546823923737037,28.1200000000008,96.39999999999975,15.759999999999764,11.999999999999318,69.867
Bangladesh,2024,0.0,2.083999999999989,96.09999999999968,1940.926031604904,96.79999999999973,7.598944548300352,29.290000000001328,96.09999999999968,15.389999999999759,11.0199999999993,70.12800000000001
Bangladesh,2025,0.0,2.049999999999983,95.79999999999961,2020.8329030446184,96.59999999999968,7.651065172863682,30.4600000000014,95.79999999999961,15.01999999999964,10.039999999999054,70.22699999999998
Barbados,2022,9.239999999999895,7.468000000000302,80.59999999999854,16474.94113414688,80.59999999999854,9.716402547404329,67.18000000000029,82.09999999999945,4.52000000000001,3.499999999999999,76.08499999999998
Barbados,2023,9.019999999999868,7.846000000000458,77.99999999999818,15515.794035344152,77.99999999999818,9.666047007258825,67.64000000000033,79.79999999999836,4.5600000000000165,3.499999999999999,75.98799999999999
